date,count,year,month,day,station,name,awnd,pgtm,prcp,snow,snwd,tavg,tmax,tmin,tobs,wdf2,wdf5,wsf2,wsf5,wt01,wt02,wt03,wt04,wt05,wt06,wt08,wt09,wt13,wt14,wt16,wt17,wt18,wt19,wt22
2016-03-17T00:00:00Z,74783,2016,3,17,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.43,,0,0,0,47,56,40,,  270,  280,30,40.9,"","","","","","","","","","","","","","",""
2016-03-18T00:00:00Z,79909,2016,3,18,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,46,36,37,"","",,,"","","","","","","","","","","","","","",""
2016-03-18T00:00:00Z,79909,2016,3,18,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-18T00:00:00Z,79909,2016,3,18,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-18T00:00:00Z,79909,2016,3,18,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,,0,0,0,41,49,32,,  290,   60,16.1,23,"","","","","","","","","","","","","","",""
2016-03-19T00:00:00Z,65102,2016,3,19,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,41,35,36,"","",,,"","","","","","","","","","","","","","",""
2016-03-19T00:00:00Z,65102,2016,3,19,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-19T00:00:00Z,65102,2016,3,19,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,,0,0,0,38,46,35,,   60,   30,17,23.9,"","","","","","","","","","","","","","",""
2016-03-20T00:00:00Z,52039,2016,3,20,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,41,34,37,"","",,,"","","","","","","","","","","","","","",""
2016-03-20T00:00:00Z,52039,2016,3,20,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-20T00:00:00Z,52039,2016,3,20,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,,0,0,0,37,44,30,,   40,   40,18.1,25.1,"","","","","","","","","","","","","","",""
2016-03-21T00:00:00Z,53511,2016,3,21,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,47,34,46,"","",,,"","","","","","","","","","","","","","",""
2016-03-21T00:00:00Z,53511,2016,3,21,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-21T00:00:00Z,53511,2016,3,21,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,,0,0,0,38,49,28,,  240,  270,14.1,18.1,"","","","","","","","","","","","","","",""
2016-03-22T00:00:00Z,55398,2016,3,22,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,66,40,40,"","",,,"","","","","","","","","","","","","","",""
2016-03-22T00:00:00Z,55398,2016,3,22,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-22T00:00:00Z,55398,2016,3,22,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,,0,0,0,48,63,40,,  210,  210,23,31.1,"","","","","","","","","","","","","","",""
2016-03-23T00:00:00Z,64630,2016,3,23,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,43,38,39,"","",,,"","","","","","","","","","","","","","",""
2016-03-23T00:00:00Z,64630,2016,3,23,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-23T00:00:00Z,64630,2016,3,23,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,,0.11,0,0,42,42,36,,   40,   50,21,28,    1,"","","","","","","","","","","","","",""
2016-03-24T00:00:00Z,74534,2016,3,24,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,42,31,32,"","",,,"","","","","","","","","","","","","","",""
2016-03-24T00:00:00Z,74534,2016,3,24,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,,1.09,0,0,37,39,30,,  350,  360,23.9,33.1,    1,"","","","","","","","","","","","","",""
2016-03-25T00:00:00Z,66281,2016,3,25,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,39,31,38,"","",,,"","","","","","","","","","","","","","",""
2016-03-25T00:00:00Z,66281,2016,3,25,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,,0,0,0,35,48,28,,   90,   90,13,18.1,"","","","","","","","","","","","","","",""
2016-03-26T00:00:00Z,55391,2016,3,26,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,44,36,41,"","",,,"","","","","","","","","","","","","","",""
2016-03-26T00:00:00Z,55391,2016,3,26,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-26T00:00:00Z,55391,2016,3,26,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,,0,0,0,40,54,31,,  100,   60,15,19,    1,"","","","","","","","","","","","","",""
2016-03-27T00:00:00Z,43391,2016,3,27,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,66,40,45,"","",,,"","","","","","","","","","","","","","",""
2016-03-27T00:00:00Z,43391,2016,3,27,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-27T00:00:00Z,43391,2016,3,27,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,,0.32,0,0,47,63,36,,  320,  320,21,25.1,    1,"","","","","","","","","","","","","",""
2016-03-28T00:00:00Z,49968,2016,3,28,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,46,39,41,"","",,,"","","","","","","","","","","","","","",""
2016-03-28T00:00:00Z,49968,2016,3,28,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0.13,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-28T00:00:00Z,49968,2016,3,28,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-28T00:00:00Z,49968,2016,3,28,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,,0,0,0,45,53,35,,  300,  300,21,25.9,"","","","","","","","","","","","","","",""
2016-03-29T00:00:00Z,53642,2016,3,29,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,47,38,47,"","",,,"","","","","","","","","","","","","","",""
2016-03-29T00:00:00Z,53642,2016,3,29,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-29T00:00:00Z,53642,2016,3,29,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-29T00:00:00Z,53642,2016,3,29,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,,0,0,0,44,58,31,,  130,  130,17,21.9,    1,"","","","","",    1,"","","","","","","",""
2016-03-30T00:00:00Z,62039,2016,3,30,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,61,44,59,"","",,,"","","","","","","","","","","","","","",""
2016-03-30T00:00:00Z,62039,2016,3,30,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-30T00:00:00Z,62039,2016,3,30,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.11,,0.13,0,0,49,62,42,,  190,  200,28,36.9,    1,"",    1,"","","","","","","","","","","",""
2016-03-31T00:00:00Z,65184,2016,3,31,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,68,40,41,"","",,,"","","","","","","","","","","","","","",""
2016-03-31T00:00:00Z,65184,2016,3,31,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.47,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-03-31T00:00:00Z,65184,2016,3,31,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.22,,0.39,0,0,60,67,44,,  200,  200,36,44.1,    1,"",    1,"","","","","","","","","","","",""
2016-04-01T00:00:00Z,77938,2016,4,1,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,49,38,38,"","",,,"","","","","","","","","","","","","","",""
2016-04-01T00:00:00Z,77938,2016,4,1,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.14,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-01T00:00:00Z,77938,2016,4,1,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,,0.08,0,0,45,49,35,,  290,  280,25.9,33.1,    1,"","","","","","","","","","","","","",""
2016-04-02T00:00:00Z,71796,2016,4,2,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,41,32,32,"","",,,"","","","","","","","","","","","","","",""
2016-04-02T00:00:00Z,71796,2016,4,2,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0.02,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-02T00:00:00Z,71796,2016,4,2,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.9,,0.02,0.3,0,35,40,27,,  330,  290,42.9,53.9,    1,"","","","","",    1,"","","","","","","",""
2016-04-03T00:00:00Z,58282,2016,4,3,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,72,31,38,"","",,,"","","","","","","","","","","","","","",""
2016-04-03T00:00:00Z,58282,2016,4,3,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0.01,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-03T00:00:00Z,58282,2016,4,3,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17,,0,0,0,40,71,26,,  240,  250,35.1,46.1,"","","","","","","","","","","","","","",""
2016-04-04T00:00:00Z,66626,2016,4,4,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,38,30,31,"","",,,"","","","","","","","","","","","","","",""
2016-04-04T00:00:00Z,66626,2016,4,4,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-04T00:00:00Z,66626,2016,4,4,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,,0,0,0,41,38,29,,   10,   10,23.9,30,"","","","","","","","","","","","","","",""
2016-04-05T00:00:00Z,64693,2016,4,5,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,44,31,44,"","",,,"","","","","","","","","","","","","","",""
2016-04-05T00:00:00Z,64693,2016,4,5,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-05T00:00:00Z,64693,2016,4,5,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.07,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-05T00:00:00Z,64693,2016,4,5,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,,0.02,0,0,33,45,24,,  140,  150,23,28,"","","","","","","","","","","","","","",""
2016-04-06T00:00:00Z,70986,2016,4,6,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,50,42,43,"","",,,"","","","","","","","","","","","","","",""
2016-04-06T00:00:00Z,70986,2016,4,6,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0.06,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-06T00:00:00Z,70986,2016,4,6,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.1,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-06T00:00:00Z,70986,2016,4,6,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,,0.31,0,0,44,50,40,,  330,  320,23,28,    1,"",    1,"","","","","","","","","","","",""
2016-04-07T00:00:00Z,74108,2016,4,7,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,43,34,40,"","",,,"","","","","","","","","","","","","","",""
2016-04-07T00:00:00Z,74108,2016,4,7,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0.41,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-07T00:00:00Z,74108,2016,4,7,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.37,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-07T00:00:00Z,74108,2016,4,7,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.32,,0.06,0.1,0,40,41,33,,  330,  340,23,30,    1,"","","","","","","","","","","","","",""
2016-04-08T00:00:00Z,78843,2016,4,8,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,41,30,30,"","",,,"","","","","","","","","","","","","","",""
2016-04-08T00:00:00Z,78843,2016,4,8,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0.07,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-08T00:00:00Z,78843,2016,4,8,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.04,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-08T00:00:00Z,78843,2016,4,8,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,,0.1,0.7,0,37,41,26,,  300,  300,32,40,    1,"","","","","",    1,"","","","","","","",""
2016-04-09T00:00:00Z,66049,2016,4,9,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,34,25,34,"","",,,"","","","","","","","","","","","","","",""
2016-04-09T00:00:00Z,66049,2016,4,9,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,,0,0,0,30,38,22,,  340,  360,21.9,27.1,"","","","","","","","","","","","","","",""
2016-04-10T00:00:00Z,49337,2016,4,10,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,51,33,51,"","",,,"","","","","","","","","","","","","","",""
2016-04-10T00:00:00Z,49337,2016,4,10,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,,0.1,0,0,37,50,33,,  200,  200,25.1,36.9,    1,"","",    1,"","","","","","","","","","",""
2016-04-11T00:00:00Z,57043,2016,4,11,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,51,38,39,"","",,,"","","","","","","","","","","","","","",""
2016-04-11T00:00:00Z,57043,2016,4,11,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,,0,0,0,48,51,36,,  290,  310,23.9,35.1,    1,"","","","","","","","","","","","","",""
2016-04-12T00:00:00Z,62002,2016,4,12,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,41,36,38,"","",,,"","","","","","","","","","","","","","",""
2016-04-12T00:00:00Z,62002,2016,4,12,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-12T00:00:00Z,62002,2016,4,12,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-12T00:00:00Z,62002,2016,4,12,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,,0,0,0,40,47,30,,  100,   90,15,19,"","","","","","","","","","","","","","",""
2016-04-13T00:00:00Z,66262,2016,4,13,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,47,38,41,"","",,,"","","","","","","","","","","","","","",""
2016-04-13T00:00:00Z,66262,2016,4,13,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-13T00:00:00Z,66262,2016,4,13,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-13T00:00:00Z,66262,2016,4,13,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,,0,0,0,43,56,34,,  100,  100,17,21,"","","","","","","","","","","","","","",""
2016-04-14T00:00:00Z,69430,2016,4,14,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,51,40,46,"","",,,"","","","","","","","","","","","","","",""
2016-04-14T00:00:00Z,69430,2016,4,14,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-14T00:00:00Z,69430,2016,4,14,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-14T00:00:00Z,69430,2016,4,14,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,,0,0,0,48,61,37,,  100,  120,16.1,19,"","","","","","","","","","","","","","",""
2016-04-15T00:00:00Z,75494,2016,4,15,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,54,42,47,"","",,,"","","","","","","","","","","","","","",""
2016-04-15T00:00:00Z,75494,2016,4,15,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-15T00:00:00Z,75494,2016,4,15,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,,0,0,0,53,68,42,,   70,   60,14.1,16.1,"","","","","","","","","","","","","","",""
2016-04-16T00:00:00Z,65314,2016,4,16,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,60,46,52,"","",,,"","","","","","","","","","","","","","",""
2016-04-16T00:00:00Z,65314,2016,4,16,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-16T00:00:00Z,65314,2016,4,16,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,,0,0,0,58,76,41,,   70,   60,15,19,"","","","","","",    1,"","","","","","","",""
2016-04-17T00:00:00Z,53616,2016,4,17,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,64,49,54,"","",,,"","","","","","","","","","","","","","",""
2016-04-17T00:00:00Z,53616,2016,4,17,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-17T00:00:00Z,53616,2016,4,17,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,,0,0,0,62,79,45,,  100,  100,18.1,21,"","","","","","","","","","","","","","",""
2016-04-18T00:00:00Z,57101,2016,4,18,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,65,46,46,"","",,,"","","","","","","","","","","","","","",""
2016-04-18T00:00:00Z,57101,2016,4,18,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-18T00:00:00Z,57101,2016,4,18,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,,0,0,0,66,83,49,,   40,   70,15,18.1,"","","","","","",    1,"","","","","","","",""
2016-04-19T00:00:00Z,65571,2016,4,19,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,51,43,48,"","",,,"","","","","","","","","","","","","","",""
2016-04-19T00:00:00Z,65571,2016,4,19,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-19T00:00:00Z,65571,2016,4,19,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,,0,0,0,54,57,46,,   40,   40,21,23.9,"","","","","","","","","","","","","","",""
2016-04-20T00:00:00Z,67958,2016,4,20,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,65,47,54,"","",,,"","","","","","","","","","","","","","",""
2016-04-20T00:00:00Z,67958,2016,4,20,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-20T00:00:00Z,67958,2016,4,20,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,,0.48,0,0,58,71,51,,  190,  180,18.1,23,    1,"","","","","","","","","","","","","",""
2016-04-21T00:00:00Z,65610,2016,4,21,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,63,51,52,"","",,,"","","","","","","","","","","","","","",""
2016-04-21T00:00:00Z,65610,2016,4,21,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0.23,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-21T00:00:00Z,65610,2016,4,21,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,,0.01,0,0,62,70,50,,  240,  250,30,36,    1,"","","","","",    1,"","","","","","","",""
2016-04-22T00:00:00Z,69360,2016,4,22,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,58,41,42,"","",,,"","","","","","","","","","","","","","",""
2016-04-22T00:00:00Z,69360,2016,4,22,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-22T00:00:00Z,69360,2016,4,22,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,,0,0,0,51,54,41,,   10,   10,25.1,30,    1,"","","","","","","","","","","","","",""
2016-04-23T00:00:00Z,54608,2016,4,23,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,50,41,45,"","",,,"","","","","","","","","","","","","","",""
2016-04-23T00:00:00Z,54608,2016,4,23,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-23T00:00:00Z,54608,2016,4,23,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,,0,0,0,48,60,38,,  100,   70,13,21,"","","","","","","","","","","","","","",""
2016-04-24T00:00:00Z,47166,2016,4,24,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,70,45,67,"","",,,"","","","","","","","","","","","","","",""
2016-04-24T00:00:00Z,47166,2016,4,24,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-24T00:00:00Z,47166,2016,4,24,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,,0,0,0,56,78,41,,  190,  180,18.1,23.9,"","","","","","",    1,"","","","","","","",""
2016-04-25T00:00:00Z,51320,2016,4,25,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,82,47,47,"","",,,"","","","","","","","","","","","","","",""
2016-04-25T00:00:00Z,51320,2016,4,25,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-25T00:00:00Z,51320,2016,4,25,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,,0.08,0,0,69,83,58,,  210,  220,25.1,35.1,"","",    1,"",    1,"","","","","","","","","",""
2016-04-26T00:00:00Z,63786,2016,4,26,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,47,41,44,"","",,,"","","","","","","","","","","","","","",""
2016-04-26T00:00:00Z,63786,2016,4,26,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.15,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-26T00:00:00Z,63786,2016,4,26,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,,0,0,0,53,68,42,,   30,   30,23,29.1,    1,"","","","","","","","","","","","","",""
2016-04-27T00:00:00Z,68157,2016,4,27,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,49,42,45,"","",,,"","","","","","","","","","","","","","",""
2016-04-27T00:00:00Z,68157,2016,4,27,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-27T00:00:00Z,68157,2016,4,27,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,,0.47,0,0,44,49,41,,   50,   50,23,28,    1,"",    1,"","","","","","","","","","","",""
2016-04-28T00:00:00Z,70527,2016,4,28,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,46,43,43,"","",,,"","","","","","","","","","","","","","",""
2016-04-28T00:00:00Z,70527,2016,4,28,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,1.14,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-28T00:00:00Z,70527,2016,4,28,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,,0.45,0,0,45,50,42,,   70,   70,21.9,28,    1,"",    1,"","","","","","","","","","","",""
2016-04-29T00:00:00Z,75501,2016,4,29,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,46,41,43,"","",,,"","","","","","","","","","","","","","",""
2016-04-29T00:00:00Z,75501,2016,4,29,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.03,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-04-29T00:00:00Z,75501,2016,4,29,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,,0.01,0,0,44,51,41,,   40,   70,17,21.9,    1,"","","","","","","","","","","","","",""
2016-04-30T00:00:00Z,68787,2016,4,30,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,46,42,44,"","",,,"","","","","","","","","","","","","","",""
2016-04-30T00:00:00Z,68787,2016,4,30,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,,0.61,0,0,45,48,43,,   60,   60,23,30,    1,"","","","","",    1,"","","","","","","",""
2016-05-01T00:00:00Z,50213,2016,5,1,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,47,42,44,"","",,,"","","","","","","","","","","","","","",""
2016-05-01T00:00:00Z,50213,2016,5,1,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,,0.51,0,0,45,49,42,,   40,   60,17,30,    1,    1,    1,"","","","","","","","","","","",""
2016-05-02T00:00:00Z,55304,2016,5,2,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,51,43,46,"","",,,"","","","","","","","","","","","","","",""
2016-05-02T00:00:00Z,55304,2016,5,2,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0.32,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-05-02T00:00:00Z,55304,2016,5,2,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,,0,0,0,49,59,42,,   50,   50,18.1,23.9,"","","","","","","","","","","","","","",""
2016-05-03T00:00:00Z,58582,2016,5,3,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,65,45,59,"","",,,"","","","","","","","","","","","","","",""
2016-05-03T00:00:00Z,58582,2016,5,3,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2016-05-03T00:00:00Z,58582,2016,5,3,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.02,,,,,,,"","",,,"","","","","","","","","","","","","","",""
